treatments,,,,,,,
id,organism,control,time,abundance,logscale,treatment,algalHost
Slagter2016a,H,FALSE,8.0181,9.71E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,12.0184,9.12E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,15.9854,7.68E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,20.0174,6.9E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,23.984,5.23E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,28.0171,5.06E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,32.0788,2.85E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,36.0458,1.42E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,40.047,1.37E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,44.0479,1.1E+05,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,H,FALSE,48.1125,69230.7692,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,0.0692,1.83E+07,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,4.0698,1.06E+07,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,8.058,1.83E+07,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,12.0291,4.75E+07,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,16.0496,1.06E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,20.0624,1.43E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,24.1068,1.66E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,28.0869,1.88E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,32.195,1.97E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,40.2177,1.83E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,44.1969,1.77E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Slagter2016a,V,FALSE,48.2741,2.2E+08,FALSE,"Fe limited host, Fe limited vius", Micromonas pusilla
Maat2016a,H,TRUE,0,2.86E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,5.9861,3.07E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,12.0257,2.78E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,18.0652,2.86E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,24.1048,3.22E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,30.1443,3.35E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,36.1839,3.27E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,48.2095,3.07E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,72.3143,3.02E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,96.3656,2.93E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,0,2.93E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,5.972,3.09E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,12.0049,2.71E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,18.0073,2.64E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,24.0402,2.61E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,30.0427,2.38E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,36.0451,2.1E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,48.0195,1.37E+05,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,72.0597,25337.8378,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,FALSE,96.0085,9712.8378,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,0.061,3.39E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,3.0183,3.07E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,6.0671,2.53E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,8.9634,2.64E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,12.0427,2.63E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,15.061,3.37E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,18.0488,5.17E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,24.0244,9.29E+06,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,30.0305,1.17E+07,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,36.0671,1.55E+07,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,48.0793,1.78E+07,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,72.0427,2.14E+07,FALSE,N limited, Phaeocystis globosa
Maat2016a,V,FALSE,95.9756,1.94E+07,FALSE,N limited, Phaeocystis globosa
Maat2016a,H,TRUE,0.0534,2.72E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,5.9861,3.11E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,12.0257,2.7E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,18.0652,2.81E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,24.1048,3.31E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,30.1443,3.3E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,36.1839,3.22E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,48.2095,3.12E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,72.3143,3.47E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,96.419,4.36E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,0.0534,2.82E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,5.9861,3.22E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,12.0257,2.67E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,18.0652,2.03E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,24.1048,1.93E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,30.1443,1.34E+05,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,36.077,72803.3255,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,48.2095,16056.2465,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,72.3143,1256.6819,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,FALSE,96.419,448.2808,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,0.061,6.35E+06,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,3.0793,5.93E+06,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,6.0671,5.39E+06,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,9.0854,5.6E+06,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,12.0732,5.81E+06,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,15.061,7.82E+06,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,18.0488,1.05E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,24.0854,2.69E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,30.061,4.32E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,36.0671,5.56E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,48.0793,6.8E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,72.0427,7.93E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,V,FALSE,96.0061,6.99E+07,FALSE,P limited, Phaeocystis globosa
Maat2016a,H,TRUE,2.47E-03,2.44E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,5.971,2.67E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,11.9392,2.51E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,17.971,5.17E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,24.0041,8.81E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,29.9727,9.19E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,36.0015,8.71E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,48.0094,1.89E+06,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,72.0415,2.53E+06,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,2.47E-03,2.44E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,5.9708,2.45E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,11.9388,2.2E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,17.9375,2.03E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,23.9665,1.78E+05,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,29.9946,72335.0254,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,35.9928,8883.2487,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,48.0207,1269.0355,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,72.0158,1269.0355,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,FALSE,95.9805,1269.0355,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,0,6.78E+06,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,3.0793,6.77E+06,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,6.0671,5.61E+06,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,9.0549,5.92E+06,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,12.0732,1.04E+07,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,15.1219,2.86E+07,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,18.1098,3.93E+07,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,24.0854,9.08E+07,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,30.1219,1.97E+08,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,36.0671,1.97E+08,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,48.0793,1.94E+08,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,72.0732,2.23E+08,FALSE,Replete, Phaeocystis globosa
Maat2016a,V,FALSE,96.0061,2.25E+08,FALSE,Replete, Phaeocystis globosa
Maat2016a,H,TRUE,0,2.99E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,6.0024,3.06E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,12.0049,2.79E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,17.9768,2.94E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,24.0402,3E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,30.0122,3.07E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,35.9842,3.16E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,48.05,2.94E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,72.0902,2.91E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,TRUE,96.0085,2.88E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,0,2.37E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,6.0024,3.06E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,12.0049,2.69E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,18.0073,2.22E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,24.0098,2.15E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,30.0122,1.9E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,36.0146,1.44E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,48.0804,1.27E+05,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,72.0597,15625,FALSE,NP limited, Phaeocystis globosa
Maat2016a,H,FALSE,96.1304,5489.8649,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,0.0915,4.76E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,3.1098,4.34E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,6.128,4.33E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,9.0854,4.33E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,12.0732,4.33E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,15.0915,4.96E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,18.0793,6.76E+06,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,24.1159,1.16E+07,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,30.0915,1.23E+07,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,36.0976,1.47E+07,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,48.1098,1.54E+07,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,72.0732,1.95E+07,FALSE,NP limited, Phaeocystis globosa
Maat2016a,V,FALSE,96.0061,1.86E+07,FALSE,NP limited, Phaeocystis globosa
Maat2016b,H,TRUE,0.0402,1.5E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,5.9577,1.68E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,11.9344,1.69E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,18.0262,1.72E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,24.0017,1.85E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,29.9769,2.01E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,36.0116,1.99E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,47.9662,1.94E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,71.9887,1.98E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,0.0575,1.29E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,6.0345,1.46E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,12.069,1.64E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,18.046,8.88E+05,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,24.0805,5.44E+05,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,30.1149,3.2E+05,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,36.092,1.8E+05,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,48.046,43775.376,FALSE,N limited, Micromonas pusilla
Maat2016b,H,FALSE,72.069,20886.9445,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,0,6.5E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,3.0321,6.9E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,6.0641,6.7E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,9.0379,7.51E+06,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,12.07,2.05E+07,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,14.9854,4.2E+07,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,18.0758,7.59E+07,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,24.0233,9.58E+07,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,30.0292,1.31E+08,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,35.9767,1.24E+08,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,47.9883,1.25E+08,FALSE,N limited, Micromonas pusilla
Maat2016b,V,FALSE,71.895,9.67E+07,FALSE,N limited, Micromonas pusilla
Maat2016b,H,TRUE,0.0448,1.1E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,6.0199,1.27E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,11.9984,1.14E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,17.9736,1.3E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,24.0077,1.33E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,30.0409,1.44E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,36.0755,1.43E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,47.9748,1.2E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,72.0552,1.2E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,0.0458,1.01E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,5.9637,1.16E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,12,1E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,18.0376,7.33E+05,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,24.0189,3.54E+05,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,30.0559,1.35E+05,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,36.0339,54835.4935,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,47.9884,9970.0897,FALSE,P limited, Micromonas pusilla
Maat2016b,H,FALSE,72.0114,4985.0449,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,0.0117,7.99E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,2.9998,7.46E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,6.0007,6.81E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,9.0014,7.83E+06,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,12.0002,2.37E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,15.0105,4.93E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,17.9788,8.76E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,24.0019,8.66E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,30.0271,9.27E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,35.9918,9.19E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,48.0364,8.44E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,V,FALSE,72.0112,7.85E+07,FALSE,P limited, Micromonas pusilla
Maat2016b,H,TRUE,-0.0715,1.22E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,6.0195,1.31E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,11.9964,1.32E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,18.0319,1.22E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,24.0062,1.46E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,30.0401,1.52E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,36.075,1.48E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,47.9725,1.39E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,71.9927,1.64E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,0.0458,1.01E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,5.9637,1.16E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,12,1E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,18.0376,7.33E+05,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,24.0189,3.54E+05,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,30.0559,1.35E+05,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,36.0339,54835.4935,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,47.9884,9970.0897,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,FALSE,72.0114,4985.0449,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,0.0115,9.77E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,2.9996,9.01E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,6.0134,7.7E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,9.0012,9.61E+06,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,11.999,3.18E+07,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,14.9973,5.24E+07,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,17.9779,8.44E+07,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,24.0006,8.19E+07,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,30.0886,1.03E+08,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,35.9979,1.13E+08,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,48.0414,1.01E+08,FALSE,NP limited, Micromonas pusilla
Maat2016b,V,FALSE,72.0168,9.74E+07,FALSE,NP limited, Micromonas pusilla
Maat2016b,H,TRUE,0,6.78E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,6.0215,8.37E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,11.9857,7.46E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,18.0072,1.46E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,23.9713,1.71E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,29.9928,2.27E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,36.0143,2.63E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,47.9426,4.43E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,H,TRUE,71.9713,8.63E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,0,7.78E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,5.9642,7.87E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,11.9857,5.67E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,18.0072,5.76E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,23.9713,3.36E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,29.9928,1.06E+05,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,35.9569,25429.0891,FALSE,Replete, Micromonas pusilla
Maat2016b,H,FALSE,47.9426,3995.1829,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,1.38E-03,5.42E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,3.0124,5E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,6.0109,5.13E+06,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,9.0109,1.15E+07,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,15.0255,8.13E+07,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,18.0429,1.07E+08,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,24.0133,1.25E+08,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,30.0347,1.19E+08,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,36.06,1.25E+08,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,48.0526,1.4E+08,FALSE,Replete, Micromonas pusilla
Maat2016b,V,FALSE,72.0864,1.35E+08,FALSE,Replete, Micromonas pusilla
Kranzler2021,H,FALSE,0,500000,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,24,1171006.499,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,48,2202909.831,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,120,2373691.1,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,144,797869.8946,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,168,145376.4994,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,192,39.41320252,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,216,1,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,288,1,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,0,7500000,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,48,5387518206,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,192,61583760166,FALSE,Replete,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,0,500000,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,24,778683.9882,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,48,1062756.866,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,120,1501841.51,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,144,1410150.582,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,168,1330922.699,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,192,976265.786,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,216,757958.4466,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,H,FALSE,288,230665.6302,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,0,7500000,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,48,58245879,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,192,17163184030,FALSE,Fe limited,Chaetoceros tenuissimus
Kranzler2021,V,FALSE,288,10198695881,FALSE,Fe limited,Chaetoceros tenuissimus
Brussaard4a,H,FALSE,2.1634,1.78E+07,FALSE,Early Exponential,Micromonas Pusilla
Brussaard4a,H,FALSE,6.0326,17959000,FALSE,Early Exponential,Micromonas Pusilla
Brussaard4a,H,FALSE,9.8973,2.04E+07,FALSE,Early Exponential,Micromonas Pusilla
